RowID,intern_num,maxsal,minsal,city,scale,id_1,c_desc,month_num,day,c_tag,name,industry,c_name,
111,3,150,120,北京,15-50人,inn_idpvohyrfzai,北京聚信众联科技有限公司是蔷薇控股旗下的独立法人子公司，成立于2019年6月，注册资本1000万。依,4,5,"['氛围爆好', '爱学习', '弹性管理', '五星办公环境']",人力资源实习生,互联网/游戏/软件,聚信众联,
112,30,200,150,上海,150-500人,inn_vocsrcwhkkdc,专注于为企业客户提供专业的数据智能服务,3,5,"['团队充满活力', '靠谱创业团队', '用心学到很多']",项目经理实习生（21届）,互联网/游戏/软件,袋鼠云,
113,11,200,150,深圳,2000人以上,inn_ufqhm1umnwma,专注于计算机视觉和深度学习原创技术,3,5,"['工作氛围活泼', '快乐的大家庭', '零食水果', '同大牛交流', '免费水果', '晋升机会多', '快速发展', '收获大', '环境好氛围好', '超有爱']",视觉设计实习生（深圳）,互联网/游戏/软件,SenseTime商汤科技,
114,1,250,150,深圳,150-500人,inn_lgllfidqdduw,国内上市移动医疗企业 期权激励 周末双休 五险一金 带薪年假,3,5,[''],战略分析,互联网/游戏/软件,就医160,
115,39,150,100,北京,500-2000人,inn_rshzjlnrhehr,致力于成为全球领先的企业与公共组织软件、云服务、金融服务提供商,3,5,"['成长机会多', '企业互联网化', '有竞争力薪资', '节假日生日福利', '环境氛围好', '福利待遇优', '带薪年休假、节日福利', '有食堂&amp;amp;班车', '一年14薪', '双休&amp;五险一金']",HR实习生,互联网/游戏/软件,用友集团,
116,5,180,150,上海,50-150人,inn_fbypcxqmnqc6,释空（上海）品牌策划有限公司是一家专业的品牌综合服务商，主要从事平面设计、空间设计、概念规划设计,12,5,"['发展潜力大', '充满活力', '情怀& 梦想', '青春', '工资环境好', '双;五险一金']",日语翻译,互联网/游戏/软件,释空,
117,62,150,120,上海,2000人以上,inn_jfnsdzgkbwva,18年9月上市纳斯达克，国内移动内容聚合股,3,4,[],招聘实习生,互联网/游戏/软件,趣头条,
118,73,300,200,上海,150-500人,inn_y1cueum22xzn,专注于计算机视觉和深度学习原创技术的中国公司,3,5,"['高成长', '专业培训', '各种福利', '专业的平台', '发展空间', '水果管饱', '年假', '技术提升', '待遇不错', '有成长空间']",硬件设计实习生,互联网/游戏/软件,SenseTime商汤科技,
119,8,180,100,北京,少于15人,inn_lbk6grfiqgkl,致力于为中国的学术和产业研究机构提供包括计算资源、科研咨询、技术攻关、软件研发等全方位的技术服务,4,5,"['毕业生接收', '团队氛围好', '实习生待遇好', '周末两天休息', '创始团队成员', '无加班', '年假多', '制度人性化', '轻松的工作环境']",销售经理,互联网/游戏/软件,格致斯创,
120,176,150,100,广州,2000人以上,inn_vf2arwxngmmr,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",产品运营实习生（用户获取侧）-Hago,互联网/游戏/软件,欢聚集团,
121,5,200,150,上海,150-500人,inn_nknwmj8ax7ah,相信设计的力量，让好的设计穿在对的人身上,3,5,"['互联网、交互', '注重实力', '福利旅游', '每天下午茶', '成长空间好，广告营销，机会多']",电商推广实习生,互联网/游戏/软件,ICY全球设计师平台,
122,11,200,200,上海,50-150人,inn_boulqhreblrc,我公司是一家技术密集型和人才密集型创新创业企业,3,4,"['团队旅游', '校园代理', 'HR亲和']",设计实习生,互联网/游戏/软件,职源者,
123,14,150,120,北京,50-150人,inn_mhssczup7in7,我们充满热情的，并以一种全新的、创造性的方式帮助我们的客户提高他们的创新水平。,6,4,"['机会多', '优秀的团队', '软件']",企业解决方案技术支持实习生,互联网/游戏/软件,澳汰尔,
124,4,400,200,大连,15-50人,inn_nhv0tjdcafbu,专注于计算机软件行业的公司,5,5,"['年轻& 活力', '双休& a险', '大家庭', '无限量美酒', '晋升空间好']",赴日IT软件工程师,互联网/游戏/软件,海纳,
125,6,0,0,成都,15-50人,inn_yiaubp3t4fzl,年轻人的同城兴趣社交生活圈,3,5,"['互联网创业', '高大上办公环境', '团队氛围', '人性化管理', '活动执行', '留用转正机会', '地铁口', '美女帅哥', '期待你的加入']",社群运营,互联网/游戏/软件,聚否互联,
126,8,150,100,广州,150-500人,inn_lf0wt1lmulnj,一家在线知识付费+电商的互联网公司,6,5,"['包餐', '优厚薪资', '免费咖啡零食', '轻松自由', '福利多多', '弹性上班']",商务行政实习生,互联网/游戏/软件,灵机文化,
127,7,150,100,广州,2000人以上,inn_liyyq0zkcjod,中国的互联网安全公司之一,4,4,"['免费自助餐', '团队年轻专业']",英语用户反馈实习生,互联网/游戏/软件,奇虎360,
128,16,180,150,西安,2000人以上,inn_snxdw3z3fpjh,国内领先的 K-12 在线教育公司， 2012 年成立，总部位于北京，是中国 K-12独角兽公司。,2,5,"['行业顶尖', '节日福利', '全年十三薪', '六险一金', '每日下午茶', '双休']",班级运营实习生,互联网/游戏/软件,猿辅导在线教育,
129,62,150,100,西宁,2000人以上,inn_x4sdsrdz24yt,亚信是亚太区大、全球第二大的业务运营支撑软件供应商,6,5,[],数据库开发工程师助理,互联网/游戏/软件,亚信科技,
130,38,200,120,成都,50-150人,inn_2bcjgut6d4zs,繁星数据致力于提供快速、高效、安全和高质量的数据采集与标注服务。,3,5,"['人工智能', '大数据']",招聘实习生,互联网/游戏/软件,繁星数据,
131,3,150,100,深圳,50-150人,inn_dggqr6inn0ld,全球知名的IT产品增值分销商,3,5,"['丰厚年终奖励', '完善的培训', '自由发挥平台', '致力于为客户提供丰富的贷款产品和优质的客户服务']",技术工程师实习生,互联网/游戏/软件,Westcon,
132,3,150,120,广州,15-50人,inn_jfes9sxlss1g,佳智库以“家庭成长”教育为方向，专注于互联网在在线课程。,3,5,"['七险一金', '周末双休', '年终奖', '出境游', '人性化管理', '节日惊喜', '接收实习生', '办公室零食', '带薪年假', '带薪病假']",新媒体编辑实习生,互联网/游戏/软件,佳智库,
133,5,50,0,重庆,少于15人,inn_netgrhinj2jn,小微企业，大大的梦想。,3,2,"['活力& 创新', '轻松&自由']",活动策划专员,互联网/游戏/软件,兹九（重庆）,
134,6,180,120,上海,少于15人,inn_rue2lu7twhtc,致力于用AI的算法，新的科技实现认知症更早更轻松的早期评估筛查。,3,5,"['amazon', '下午茶冷饮']",安卓开发工程师,医疗/健康/制药/生物,织生科技,
135,8,180,150,广州,150-500人,inn_z6nmmxpiwfnf,Multiable香港万达宝集团是整合型信息化管理咨询解决方案供应商,6,6,[],软件测试工程师,互联网/游戏/软件,Multiable,
136,4,180,100,上海,15-50人,inn_mek7vuq6whcz,全球领先的汽车零部件采供平台,10,3,"['交通便捷', '资源多', '产业互联网', '老板接地气', '活力& 创新', '发展潜力大']",电话销售实习生,互联网/游戏/软件,全球汽贸网,
137,19,120,80,广州,15-50人,inn_vfpmlwpdu6tx,全球APP营销广告平台,3,5,"['导师制培养', '网络营销', 'APP推广', '成长空间']",国内商务助理,互联网/游戏/软件,氪金科技,
138,12,100,80,重庆,500-2000人,inn_hhihyc9wuvcv,中国领先的数字营销与电商服务专家。,4,5,"['助力于成长', '行业领导者', '锻炼自我']",直播带货助理,互联网/游戏/软件,灵狐科技,
139,14,250,150,武汉,150-500人,inn_kwwd9e6hej82,从事开发及运营的公司。专注于无线互联网的在线互动娱乐研究和运营。,11,6,"['小鲜肉多多哒', '同事年轻友好', '朝九晚六', '下午茶', '年终奖', '生日会', '每月团建', '旅游']",网络销售,互联网/游戏/软件,新蜂网络,
140,4,100,50,长沙,15-50人,inn_rpdxtg768clk,湖南深梦网络科技有限公司致力于成为中国领先的新媒体生 服务商,3,6,[],销售助理,互联网/游戏/软件,深梦网络,
141,390,150,120,北京,2000人以上,inn_k2ggc6sgszhn,中国的综合网络零售商,3,5,"['精英多多', '团队实力强', '锻炼自我', '专业、活力、创造', 'AI', '技术大牛坐镇', '精英', 'nice氛围', '创新']",生活服务事业群商家支持,互联网/游戏/软件,京东,
142,6,300,250,南京,少于15人,inn_pl99lqtsuou0,致力于打造互联网行业线上+线下的社交平台,3,3,[],招聘专员,互联网/游戏/软件,Circle,
143,295,400,300,北京,2000人以上,inn_5y5zc2hbgsbp,国民短视频公司,3,5,"['有留用机会', '拓展人脉', '高端职位']",计算机图形学工程师【实习】,互联网/游戏/软件,快手,
144,9,0,0,北京,500-2000人,inn_xebokbiag4ko,"光宇国际集团的全资子公司,是国内知名网络游戏公司，也是百万在线用户的游戏平台",6,5,"['上级都和蔼', '团队活动', '扁平化', '大集团背景', '学习成长', '一个平台，一个事业，一个家', '专人带领', '包食宿']",游戏系统策划,互联网/游戏/软件,光宇游戏,
145,3,200,150,成都,15-50人,inn_2wj4h1fvntme,智慧楼宇 智能养车,6,5,"['实习佳地', '带薪年假病假', '高级写字楼', '生日贺礼', '双休节假日', '早九晚六']",Android开发实习生,互联网/游戏/软件,深云智能,
146,6,300,250,南京,少于15人,inn_yjrop0to8rca,致力于打造互联网行业线上+线下的社交平台,3,3,[],销售顾问,互联网/游戏/软件,Circle,
147,3,200,150,成都,15-50人,inn_m1widnrx8heq,智慧楼宇 智能养车,6,5,"['实习佳地', '带薪年假病假', '高级写字楼', '生日贺礼', '双休节假日', '早九晚六']",ios开发实习生,互联网/游戏/软件,深云智能,
148,1,150,100,北京,15-50人,inn_pl6oyhlqrvet,妈咪星球是一个有机高端婴幼儿辅食品牌，在欧洲生产出欧盟有机认证的辅食产品 ,6,5,"['年轻、活力', '背靠上市公司', '团建活动', '快消互联网', '婴儿辅食']",客服专员,互联网/游戏/软件,妈咪星球,
149,6,150,150,上海,15-50人,inn_wqic8mzchmcl,上海交大创业项目，流程化团队协作工具,3,3,"['发工资准时', '吃货聚集地', '年轻有活力', '氛围爆好']",法务实习生,互联网/游戏/软件,轻流,
150,3,200,150,成都,15-50人,inn_ljag8exgjerh,智慧楼宇 智能养车,6,5,"['实习佳地', '带薪年假病假', '高级写字楼', '生日贺礼', '双休节假日', '早九晚六']",后端开发实习生,互联网/游戏/软件,深云智能,
151,2,150,120,上海,150-500人,inn_ydwivgh2qwa3,DFRobot是全球开源硬件、机器人产品的领先公司和品牌,3,5,"['实习工资不少', '志同道合', '年轻人的平台']",软件测试工程师,电子/通信/硬件,DFRobot,
152,1,250,200,上海,少于15人,inn_lkohkkbjp1ss,一家多元化的互联网公司,6,4,"['互联网/电子商务', '团建& 五险一金', '开创未来']",UI视觉设计实习生,互联网/游戏/软件,翊润科技,
153,9,0,0,北京,500-2000人,inn_hndvlxfrpdby,"光宇国际集团的全资子公司,是国内知名网络游戏公司，也是百万在线用户的游戏平台",6,5,"['上级都和蔼', '团队活动', '扁平化', '大集团背景', '学习成长', '一个平台，一个事业，一个家', '专人带领', '包食宿']",客户端研发工程师,互联网/游戏/软件,光宇游戏,
154,2,400,200,上海,15-50人,inn_4udarc14wczx,「知氏」是为K12阶段的学生、老师与学校提供提升型数字化教育资源的教育科技企业,3,3,"['在线教育', '教育科技', 'K12 中小学']",市场销售助理,互联网/游戏/软件,知氏,
155,2,150,100,杭州,50-150人,inn_vitblpnchz9m,以科技创新为核心竞争力，互联网时代快速发展。,3,4,"['老板人很帅', '领导很棒', '话费补贴']",软件测试实习生,互联网/游戏/软件,思伟科技,
156,2,300,150,深圳,150-500人,inn_qlgldsj0rqbm,定位于手机游戏研发与运营,3,5,"['我们待遇好', '帅哥多环境好', '高端人脉', '提供实习证明', '游戏公司', '提供转正机会', '导师帮扶', '年度健康体检', '年底高奖金', '收获成长']",人力资源助理,互联网/游戏/软件,迷你玩,
157,145,120,80,合肥,2000人以上,inn_szjbts4x9zo9,中国的智能语音技术提供商,3,5,"['有梦想', '年轻活泼', '漂亮小姐姐', '岗位补助', '已审核', '产品有前景']",视觉设计实习生,互联网/游戏/软件,科大讯飞,
158,295,400,200,北京,2000人以上,inn_wooajz7slvxz,国民短视频公司,3,5,"['有留用机会', '拓展人脉', '高端职位']",多模态算法实习生,互联网/游戏/软件,快手,
159,295,180,150,北京,2000人以上,inn_hc9vvb31yp4u,国民短视频公司,3,5,"['有留用机会', '拓展人脉', '高端职位']",广场舞垂类运营(实习生),互联网/游戏/软件,快手,
160,12,150,150,杭州,15-50人,inn_k9luyxaczglg,"尼禄（杭州）软件有限公司位于浙江省杭州市西湖区文三路莱茵达大11F,属于外资企业，经营一直稳中有进。",5,5,"['管理规范', '氛围和善', '校园实习生']",AI开发实习生,互联网/游戏/软件,尼禄,
161,8,100,50,广州,50-150人,inn_we9hmjylj3zm,一家出身于南方报业集团，定位为“策略、资源、创意、运营”四轮驱动的愿景营销机构,3,3,"['不限工作经验', '繁华商区办公', '精英团队', '公司前景大', '员工年度旅游', '年轻、活力', '可转正', '学到东西', '交流环境轻松']",创意策划官（实习生）,互联网/游戏/软件,精英传媒,
162,5,120,100,广州,50-150人,inn_sv1c5fgavs4a,国内致力于成为 “医疗管理咨询+信息技术落地”解决方案提供商的创业型企业,3,5,"['创业型团队', '工作餐', '大健康', '多元化', '技术提升', '福利体系完善', '专业，高效', '专项培训', '公平公正公开晋升制度']",项目总监助理,互联网/游戏/软件,慧扬健康,
163,76,300,200,西安,500-2000人,inn_tq3ujnk2tgi1,人力资源服务,2,5,[],美国应用材料公司-数据迁移实习生,企业服务/咨询,外企德科,
164,29,200,100,北京市,2000人以上,inn_ubpgrl8lsw8v,易车公司是美国纽约证券交易所上市公司，纽交所股票代码：BITA，是中国的汽车互联网企业,8,4,[],设计实习生J10837,互联网/游戏/软件,易车网,
165,45,150,100,银川,2000人以上,inn_pwr5tazacxkh,致力于成为大型企业数字化转型的使能者,6,5,"['优秀的团队', '技术', '留用转正机会']",运营实习生（银川）,互联网/游戏/软件,亚信科技,
