maxsal,minsal,intern_num,city,scale,c_desc,month_num,day,c_tag,name,industry,c_name,
50,0,35,北京,15-50人,数字科技驱动的城市民宿管理服务机构。,3,1,"['市场空间广阔', '工作氛围透明', '增长手段先进', '弹性工作制', '增长黑客', '股票期权']",运营专员,房产/家居/物业/建筑,让渡居,
100,50,6,广州,未知规模,一家具有时尚基因的高颜值互联网公司,5,5,[],营销运营助理,互联网/游戏/软件,偶搭 App平台,
150,100,1,上海,少于15人,一家集影视投资、影视拍摄、制作等为一体的专业影业公司。,3,5,"['创业', '快速成长空间', '工作高大上', '创意', '可以转正']",新媒体运营实习生,广告/传媒/公关/展览,谈宴影业,
200,120,50,广州,50-150人,"集网络游戏开发、发行于一体的互联网高新技术企业,",11,5,"['五险 年终奖丰厚&  节假日福利&  员工旅游', '高薪&  奖金', '都是年轻人']",运营实习生,互联网/游戏/软件,灵感科技,
180,120,6,成都,50-150人,致力于国内通信网络技术服务、人才供应和通信网络软件平台研发销售的民营高科技企业,3,5,"['专业提升巨大', '成长体系健全', '旅游', '充满激情', '环境融洽', '同事好相处']",5G网络优化储备实习生,电子/通信/硬件,凯仁网络,
150,100,2,广州,少于15人,一个年轻的跨境电商公司,6,5,"['8小时工作制', '工作氛围优良']",亚马逊运营,互联网/游戏/软件,锐达电商,
200,150,3,上海,50-150人,上海科创中心战略四梁八柱组成之一，聚焦科学资源数据的科学技术综合体。,3,5,['热情'],测试实习生,互联网/游戏/软件,科发,
150,120,2,北京,150-500人,国内活跃的民意调查机构之一,3,5,"['工作气氛好', '发展机会', '本科及以上', '生日礼物', '五险一金', '年终奖', '周末双休', '茶水糕点 小零食', '团队好', '幽默开放']",项目助理实习生（困难群众救助）,企业服务/咨询,清研智库,
200,150,9,上海,150-500人,高新科技公司,2,3,"['互联网思维', '实干不空谈', '内部岗位竞聘', '最具前景公司', '福利齐全', '环境优越', '年轻平等', '同事可爱', '朝九晚五双休']",用户运营实习生,互联网/游戏/软件,趣致股份,
150,100,12,上海,500-2000人,国内的软件和IT解决方案供应商,9,4,"['办公气氛自由', '帮助学生成长', '员工Nice', '丰富员工活动']",项目管理实习生,互联网/游戏/软件,东软集团,
50,0,1,北京,少于15人,新兴文化传媒公司,3,5,"['团队年轻', '创始团队靠谱', '学习空间大', '进步空间大']",助理实习生,广告/传媒/公关/展览,创逸影视,
150,120,19,广州,2000人以上,时代中国控股有限公司，中国民营企业500强，中国财富500强，中国房地产50强。,3,5,[],运营管控实习生,房产/家居/物业/建筑,时代中国,
150,150,9,武汉,2000人以上,国内建设领域信息化服务产业的领军企业,3,5,"['大咖级同事', '有饭补', '轮岗机会', '福利待遇优']",销售助理（文职类实习）,互联网/游戏/软件,广联达,
150,100,8,成都,50-150人,一家面向全球市场，专注于电商导购领域的服务型公司,3,5,"['五险&amp;  双休', '发展前景广阔', '氛围特别好', '团队建设&amp;amp; 团队旅游', '五险&amp;amp;amp; 年终奖丰厚&amp;amp;amp; 节假日福利&amp;amp;amp; 员工旅游', '扁平化结构氛围好', 'HR亲和', '实习薪酬; 补贴', '年轻&amp;     活力', '沟通培训']",英语实习生2021-2022届,互联网/游戏/软件,梭翱信息,
150,100,20,深圳,500-2000人,58赶集集团全面升级的闲置交易平台,3,4,"['有趣的团队', '团队专业', '年轻任性', '生日惊喜', '环境氛围好', '实战多成长快', '提供茶饮零食', '优秀团队', '很好的学习成长氛围', '节日惊喜']",产品运营实习生,互联网/游戏/软件,转转,
400,200,356,全国,2000人以上,致力于打造一个线上线下一体化的E2E智能生态系统,12,5,"['TB &amp;amp;amp; 出国游', '人才推荐奖', '高薪行业', '过节福利多多', '五险', '公平公正公开晋升制度', '福利待遇优', '互联网公司，发展前景好', '高颜值，有趣友善的小伙伴']",销售专员,房产/家居/物业/建筑,乐有家控股集团,
300,180,9,深圳,15-50人,我司的致力于糖尿病可穿戴监测设备的研发、销售。,3,5,"['五险双休', '工作随心', '大梦想']",实习生（算法开发）,医疗/健康/制药/生物,舒糖,
200,150,3,上海,15-50人,"WECO 共创传媒, 基于大数据的技术驱动型全链路 新媒体营销服务公司。",3,5,"['舒适办公场地', '行业有前景', '领导NICE', '优秀的同事', '工作氛围极好', '快速成长空间']",电商数据分析师,广告/传媒/公关/展览,Pick & Enlarge,
200,150,1,北京,2000人以上,"源石资本的主要业务天使投资,新三板投资,PE投资,影视投资。",12,5,"['金融', '海归', '高薪', '团队氛围棒', '薪酬福利好', '氛围活跃', '实习证明', '周末双休&amp;amp;amp;amp;五险一金', '不限工作经验', '快速发展']",基金实习生,金融/经济/投资/财会,源石财富,
150,120,225,广州,2000人以上,游戏热爱者,3,3,"['文化开放', '优秀的团队', '机制健全', '大家庭', '实习待遇好', '学习平台大']",HR实习生-广州,互联网/游戏/软件,网易游戏,
150,100,5,北京,15-50人,致力于为有车及渴望有车的用户提供优质线上线下服务,12,5,"['名师出高徒', '团队融洽']",汽车内容实习编辑,互联网/游戏/软件,有车智联,
200,120,8,广州,15-50人, 一家三维GIS数据服务提供商 ,3,5,"['氛围和谐愉快', '节假日', '创新; 活跃', '环境棒福利佳', '管理扁平化', '老板nice']",商务专员实习生,互联网/游戏/软件,启量科技,
200,150,9,成都,15-50人,一家基于家庭金融资产配置，专注于为中国新兴中产和大众富裕客户及独立理财师提供资产财富管理服务的综合金融服务平台,4,5,"['学习机会多', '每周培训', '金融行业', '年轻& 活力']",理财实习生,金融/经济/投资/财会,成都冠东,
150,100,176,广州,2000人以上,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",电商产品运营实习生,互联网/游戏/软件,欢聚集团,
800,500,7,杭州,50-150人,国内量化多策略对冲基金,12,5,"['投研能力领先', '团队氛围好', '开放透明', '福利好']",量化研究实习生（数理）（杭州）,金融/经济/投资/财会,白鹭资管,
40,30,8,北京,150-500人,2001年经国家科技部批准组建，专门从事农业信息工程技术和装备研究开发,12,5,[],农学类科研助理,农林牧渔/其他,北京农业信息技术研究中心,
150,100,6,成都,500-2000人,一家专注于国内互联网及移动互联网推广和发展的创新技术企业,4,5,"['公司氛围友爱', '行业大牛', '乐趣多多', '90后', '大平台', '发展广']",实习顾问,房产/家居/物业/建筑,坤信诚,
150,80,16,北京,150-500人,LAMY，因中国事业的飞速发展，特此诚聘志同道合的伙伴加入，与LAMY一起共创未来。,4,5,"['创业型', '签实习协议', '帮助学生成长', '有发展前景', '团建活动&amp;a五险一金', '提供转正机会', '13薪&amp;amp;amp; 年终奖', 'nice队轻松活跃', '培训体系']",LAMY北京芳草地店实习生,快消/百货/批发/零售,LAMY,
250,180,34,广州,150-500人,专注品牌事业十余年，是一家兼具国际视野、创新动力、全方位跨平台的品牌咨询与设计整合服务公司。,3,5,[],通信技术工程师,互联网/游戏/软件,前沿开发,
150,100,12,广州,150-500人,一家国内较早建立现代管理模式的民营建筑设计企业,3,3,"['职业规划明确', '培训好', '活跃的氛围', '同事也萌呆', '下午茶福利', '导师制培训']",图档实习生,房产/家居/物业/建筑,瀚华建筑设计,
150,120,19,北京,150-500人,中国知名律师事务所，红圈律所之一。,9,4,"['工作气氛好', '红圈律所', '行业领导者', '知名律所']",律师助理（实习生）非诉方向,企业服务/咨询,竞天公诚律师事务所,
200,120,7,上海,少于15人,主营业务：派对定制，时尚活动和主题嘉年华,3,4,"['注重实力', '培养品质', '文化好', '激情', '90后氛围']",时尚编辑实习,广告/传媒/公关/展览,JOYPARTYCITY乐时创意,
150,120,12,苏州,500-2000人,专注于专利数据库建设、专利数据挖掘、专利地图分析及专利管理系统的高科技企业,3,5,"['行业领导者', '咖啡机', '办公环境好', '快乐', '提升空间大', '大牛集聚', '客户牛', '精英多多', '自我提升', '带薪假期']",市场活动执行实习生,互联网/游戏/软件,智慧芽,
150,120,14,上海,2000人以上,We Make it Visible.,3,3,"['德企', '办公环境优美', '工作时间弹性', '免费班车', '光学仪器', '富有挑战', '国际公司', '环境氛围好', '顶尖科研']",General Operation-行政实习生,医疗/健康/制药/生物,蔡司,
150,100,176,深圳,2000人以上,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",销售运营实习生（设计类）,互联网/游戏/软件,欢聚集团,
80,50,5,广州,500-2000人,上药康德乐是上海医药旗下上药控股的直属企业,6,5,"['办公室氛围好', '实习机会多', '靠谱团队']",药品质量管理实习生（2021届）,医疗/健康/制药/生物,康德乐百济,
150,100,389,北京,2000人以上,中国的综合网络零售商,4,5,"['精英多多', '团队实力强', '锻炼自我', '专业、活力、创造', 'AI', '技术大牛坐镇', '精英', 'nice氛围', '创新']",BD助理--北京,互联网/游戏/软件,京东,
120,80,12,广州,50-150人,一家经工商局、财政局审批成立的专业从事企业管理咨询及工商事务代理、财税信息咨询及代理记账服务的专业机构,4,6,"['生日蛋糕嗲', '旅游机会']",客服助理,互联网/游戏/软件,东芭财税,
200,100,22,北京,15-50人,智一科技，智能产业媒体和创新服务平台,3,5,"['活力足', '灵活的上班时间', '有机会当老大', '公司环境好', '公平公正公开晋升制度', '科技', '团建活动& ;五险一金', '免费水果供应', '氛围欢快']",社群运营实习生,互联网/游戏/软件,智一科技,
150,100,2,西安,2000人以上,学而思网校是好未来教育集团旗下的中小学在线教育品牌,3,5,[],人力资源实习生-视觉设计,教育/培训,学而思网校,
150,100,176,广州,2000人以上,以视频内容，连接你我，丰富生活,3,3,"['工作环境超棒', '节日大礼包', '餐补']",文案策划实习生,互联网/游戏/软件,欢聚集团,
150,120,24,广州,500-2000人,中国房地产50强，中国财富500强，香港联合交易所上市企业,3,3,"['广州', '可留任', '活动丰富', '员工餐厅', '氛围活跃', '丰富的员工活动']",市场部实习生,房产/家居/物业/建筑,时代地产,
300,150,121,北京,2000人以上,当下中国的房地产经纪有限公司,7,5,"['季度出游', '弹性工作时间', '晋升空间大', '90后团队', '销售部', '大平台', '优秀可转正']",数据整理实习生,房产/家居/物业/建筑,北京链家,
120,100,11,上海,2000人以上,泛微网络是一家专注OA系统研究18年的软件公司，有4000多名员工，是业内一家主板上市的公司。,12,5,"['计算机', 'OA']",软件开发实习生（上海）,互联网/游戏/软件,泛微网络,
120,100,5,杭州,150-500人,注册资本上亿元的国有上市公司,8,4,[],商务助理,电子/通信/硬件,中讯网络,
120,100,3,上海,500-2000人,香港上市的黄金珠宝公司,6,4,[],行政实习生,快消/百货/批发/零售,周生生,
200,150,13,宁波,150-500人,量子云贸易是一家线上线下相结合的互联网营销型企业,6,6,"['创业型', '包住', 'nice氛围', '个人提升', '完善晋升平台', '环境优越']",管培生,互联网/游戏/软件,量子云贸易,
150,120,14,上海,2000人以上,国内公认的一流家居商场运营商,6,4,"['成长指导', '股权投资']",人力资源实习生,金融/经济/投资/财会,红星美凯龙,
300,150,8,广州,15-50人, 一家三维GIS数据服务提供商 ,3,5,"['氛围和谐愉快', '节假日', '创新; 活跃', '环境棒福利佳', '管理扁平化', '老板nice']",电话销售实习生,互联网/游戏/软件,启量科技,
300,250,9,杭州,15-50人,专注于电子商务运营，如淘宝，京东等代运营为主,12,5,"['潜力大', '发展潜力巨大', '团队氛围好', '适合大学生', '薪酬福利优厚', '注重潜能']",文案策划,互联网/游戏/软件,品誉电商,
300,250,9,杭州,15-50人,专注于电子商务运营，如淘宝，京东等代运营为主,11,5,"['潜力大', '发展潜力巨大', '团队氛围好', '适合大学生', '薪酬福利优厚', '注重潜能']",设计师/美工实习,互联网/游戏/软件,品誉电商,
300,250,9,杭州,15-50人,专注于电子商务运营，如淘宝，京东等代运营为主,12,5,"['潜力大', '发展潜力巨大', '团队氛围好', '适合大学生', '薪酬福利优厚', '注重潜能']",运营助理,互联网/游戏/软件,品誉电商,
